session_date,contract,dir,signal_from_utc,entry_utc,exit_utc,prior_move_pts,entry_px,exit_px,points,gross_usd,net_usd,cum_gross,cum_net
2014-08-04,201409,SHORT,2014-08-03 22:00:00+00:00,2014-08-04 00:00:00+00:00,2014-08-04 02:00:00+00:00,0.015,20.35,20.375,-0.025,-25.0,-56.2,19950.0,-39860.4
2014-08-04,201409,SHORT,2014-08-04 02:00:00+00:00,2014-08-04 04:00:00+00:00,2014-08-04 06:00:00+00:00,0.02,20.395,20.43,-0.035,-35.0,-66.2,19915.0,-39926.6
2014-08-05,201409,SHORT,2014-08-04 22:00:00+00:00,2014-08-05 00:00:00+00:00,2014-08-05 02:00:00+00:00,0.01,20.195,20.225,-0.03,-30.0,-61.2,19885.0,-39987.8
2014-08-05,201409,LONG,2014-08-05 02:00:00+00:00,2014-08-05 04:00:00+00:00,2014-08-05 06:00:00+00:00,-0.01,20.215,20.245,0.03,30.0,-1.2,19915.0,-39989.0
2014-08-06,201409,SHORT,2014-08-05 22:00:00+00:00,2014-08-06 00:00:00+00:00,2014-08-06 02:00:00+00:00,0.005,19.795,19.845,-0.05,-50.0,-81.2,19865.0,-40070.2
2014-08-06,201409,SHORT,2014-08-06 02:00:00+00:00,2014-08-06 04:00:00+00:00,2014-08-06 06:00:00+00:00,0.025,19.87,19.88,-0.01,-10.0,-41.2,19855.0,-40111.4
2014-08-07,201409,SHORT,2014-08-06 22:00:00+00:00,2014-08-07 00:00:00+00:00,2014-08-07 02:00:00+00:00,0.035,20.095,20.095,-0.0,-0.0,-31.2,19855.0,-40142.6
2014-08-07,201409,LONG,2014-08-07 02:00:00+00:00,2014-08-07 04:00:00+00:00,2014-08-07 06:00:00+00:00,-0.01,20.085,20.055,-0.03,-30.0,-61.2,19825.0,-40203.8
2014-08-08,201409,LONG,2014-08-07 22:00:00+00:00,2014-08-08 00:00:00+00:00,2014-08-08 02:00:00+00:00,-0.01,19.96,19.96,0.0,0.0,-31.2,19825.0,-40235.0
2014-08-08,201409,SHORT,2014-08-08 02:00:00+00:00,2014-08-08 04:00:00+00:00,2014-08-08 06:00:00+00:00,0.06,20.02,20.11,-0.09,-90.0,-121.2,19735.0,-40356.2
2014-08-11,201409,LONG,2014-08-10 22:00:00+00:00,2014-08-11 00:00:00+00:00,2014-08-11 02:00:00+00:00,-0.04,19.865,19.89,0.025,25.0,-6.2,19760.0,-40362.4
2014-08-11,201409,SHORT,2014-08-11 02:00:00+00:00,2014-08-11 04:00:00+00:00,2014-08-11 06:00:00+00:00,0.01,19.9,19.87,0.03,30.0,-1.2,19790.0,-40363.6
2014-08-12,201409,SHORT,2014-08-11 22:00:00+00:00,2014-08-12 00:00:00+00:00,2014-08-12 02:00:00+00:00,0.025,20.035,20.0,0.035,35.0,3.8,19825.0,-40359.8
2014-08-12,201409,LONG,2014-08-12 02:30:00+00:00,2014-08-12 04:30:00+00:00,2014-08-12 06:30:00+00:00,-0.01,19.99,20.025,0.035,35.0,3.8,19860.0,-40356.0
2014-08-13,201409,LONG,2014-08-12 22:00:00+00:00,2014-08-13 00:00:00+00:00,2014-08-13 02:00:00+00:00,-0.01,19.925,19.975,0.05,50.0,18.8,19910.0,-40337.2
2014-08-13,201409,SHORT,2014-08-13 02:00:00+00:00,2014-08-13 04:00:00+00:00,2014-08-13 06:00:00+00:00,0.02,19.995,20.065,-0.07,-70.0,-101.2,19840.0,-40438.4
2014-08-14,201409,LONG,2014-08-13 22:00:00+00:00,2014-08-14 00:00:00+00:00,2014-08-14 02:00:00+00:00,-0.005,19.84,19.84,0.0,0.0,-31.2,19840.0,-40469.6
2014-08-14,201409,SHORT,2014-08-14 02:00:00+00:00,2014-08-14 04:00:00+00:00,2014-08-14 06:00:00+00:00,0.07,19.91,19.86,0.05,50.0,18.8,19890.0,-40450.8
2014-08-15,201409,SHORT,2014-08-14 22:00:00+00:00,2014-08-15 00:00:00+00:00,2014-08-15 02:00:00+00:00,0.01,19.865,19.865,-0.0,-0.0,-31.2,19890.0,-40482.0
2014-08-15,201409,SHORT,2014-08-15 02:30:00+00:00,2014-08-15 04:30:00+00:00,2014-08-15 06:30:00+00:00,0.005,19.86,19.88,-0.02,-20.0,-51.2,19870.0,-40533.2
2014-08-18,201409,LONG,2014-08-17 22:00:00+00:00,2014-08-18 00:00:00+00:00,2014-08-18 02:00:00+00:00,-0.01,19.525,19.54,0.015,15.0,-16.2,19885.0,-40549.4
2014-08-18,201409,SHORT,2014-08-18 02:00:00+00:00,2014-08-18 04:00:00+00:00,2014-08-18 06:00:00+00:00,0.005,19.545,19.58,-0.035,-35.0,-66.2,19850.0,-40615.6
2014-08-19,201409,SHORT,2014-08-18 22:00:00+00:00,2014-08-19 00:00:00+00:00,2014-08-19 02:00:00+00:00,0.015,19.615,19.66,-0.045,-45.0,-76.2,19805.0,-40691.8
2014-08-19,201409,LONG,2014-08-19 02:00:00+00:00,2014-08-19 04:00:00+00:00,2014-08-19 06:00:00+00:00,-0.005,19.655,19.635,-0.02,-20.0,-51.2,19785.0,-40743.0
2014-08-20,201409,LONG,2014-08-19 22:00:00+00:00,2014-08-20 00:00:00+00:00,2014-08-20 02:00:00+00:00,-0.005,19.44,19.45,0.01,10.0,-21.2,19795.0,-40764.2
2014-08-20,201409,LONG,2014-08-20 02:00:00+00:00,2014-08-20 04:00:00+00:00,2014-08-20 06:00:00+00:00,-0.02,19.43,19.46,0.03,30.0,-1.2,19825.0,-40765.4
2014-08-21,201409,LONG,2014-08-20 22:00:00+00:00,2014-08-21 00:00:00+00:00,2014-08-21 02:00:00+00:00,-0.02,19.455,19.435,-0.02,-20.0,-51.2,19805.0,-40816.6
2014-08-21,201409,LONG,2014-08-21 02:00:00+00:00,2014-08-21 04:00:00+00:00,2014-08-21 06:00:00+00:00,-0.04,19.395,19.33,-0.065,-65.0,-96.2,19740.0,-40912.8
2014-08-22,201409,SHORT,2014-08-21 22:00:00+00:00,2014-08-22 00:00:00+00:00,2014-08-22 02:00:00+00:00,0.015,19.43,19.44,-0.01,-10.0,-41.2,19730.0,-40954.0
2014-08-22,201409,SHORT,2014-08-22 02:00:00+00:00,2014-08-22 04:00:00+00:00,2014-08-22 06:00:00+00:00,0.01,19.45,19.505,-0.055,-55.0,-86.2,19675.0,-41040.2
2014-08-25,201409,LONG,2014-08-25 02:00:00+00:00,2014-08-25 04:00:00+00:00,2014-08-25 06:00:00+00:00,-0.01,19.38,19.365,-0.015,-15.0,-46.2,19660.0,-41086.4
2014-08-26,201409,SHORT,2014-08-25 22:00:00+00:00,2014-08-26 00:00:00+00:00,2014-08-26 02:00:00+00:00,0.015,19.345,19.375,-0.03,-30.0,-61.2,19630.0,-41147.6
2014-08-26,201409,SHORT,2014-08-26 02:00:00+00:00,2014-08-26 04:00:00+00:00,2014-08-26 06:00:00+00:00,0.015,19.39,19.49,-0.1,-100.0,-131.2,19530.0,-41278.8
2014-08-27,201409,SHORT,2014-08-26 22:00:00+00:00,2014-08-27 00:00:00+00:00,2014-08-27 02:00:00+00:00,0.04,19.37,19.39,-0.02,-20.0,-51.2,19510.0,-41330.0
2014-08-27,201409,LONG,2014-08-27 02:00:00+00:00,2014-08-27 04:00:00+00:00,2014-08-27 06:00:00+00:00,-0.005,19.385,19.415,0.03,30.0,-1.2,19540.0,-41331.2
2014-08-28,201409,SHORT,2014-08-27 23:30:00+00:00,2014-08-28 01:30:00+00:00,2014-08-28 03:30:00+00:00,0.035,19.48,19.49,-0.01,-10.0,-41.2,19530.0,-41372.4
2014-08-29,201412,SHORT,2014-08-28 22:00:00+00:00,2014-08-29 00:00:00+00:00,2014-08-29 02:00:00+00:00,0.04,19.58,19.585,-0.005,-5.0,-36.2,19525.0,-41408.6
2014-08-29,201412,SHORT,2014-08-29 02:00:00+00:00,2014-08-29 04:00:00+00:00,2014-08-29 06:00:00+00:00,0.005,19.59,19.55,0.04,40.0,8.8,19565.0,-41399.8
2014-09-01,201412,LONG,2014-08-31 22:00:00+00:00,2014-09-01 00:00:00+00:00,2014-09-01 02:00:00+00:00,-0.02,19.47,19.5,0.03,30.0,-1.2,19595.0,-41401.0
2014-09-01,201412,SHORT,2014-09-01 02:00:00+00:00,2014-09-01 04:00:00+00:00,2014-09-01 06:00:00+00:00,0.005,19.505,19.505,-0.0,-0.0,-31.2,19595.0,-41432.2
2014-09-02,201412,SHORT,2014-09-01 22:00:00+00:00,2014-09-02 00:00:00+00:00,2014-09-02 02:00:00+00:00,0.01,19.51,19.475,0.035,35.0,3.8,19630.0,-41428.4
2014-09-02,201412,SHORT,2014-09-02 02:00:00+00:00,2014-09-02 04:00:00+00:00,2014-09-02 06:00:00+00:00,0.015,19.49,19.515,-0.025,-25.0,-56.2,19605.0,-41484.6
2014-09-03,201412,SHORT,2014-09-02 22:00:00+00:00,2014-09-03 00:00:00+00:00,2014-09-03 02:00:00+00:00,0.01,19.215,19.245,-0.03,-30.0,-61.2,19575.0,-41545.8
2014-09-03,201412,LONG,2014-09-03 02:00:00+00:00,2014-09-03 04:00:00+00:00,2014-09-03 06:00:00+00:00,-0.045,19.2,19.245,0.045,45.0,13.8,19620.0,-41532.0
2014-09-04,201412,SHORT,2014-09-03 22:00:00+00:00,2014-09-04 00:00:00+00:00,2014-09-04 02:00:00+00:00,0.01,19.215,19.255,-0.04,-40.0,-71.2,19580.0,-41603.2
2014-09-04,201412,LONG,2014-09-04 02:00:00+00:00,2014-09-04 04:00:00+00:00,2014-09-04 06:00:00+00:00,-0.02,19.235,19.22,-0.015,-15.0,-46.2,19565.0,-41649.4
2014-09-05,201412,SHORT,2014-09-04 22:00:00+00:00,2014-09-05 00:00:00+00:00,2014-09-05 02:00:00+00:00,0.01,19.065,19.115,-0.05,-50.0,-81.2,19515.0,-41730.6
2014-09-05,201412,LONG,2014-09-05 02:00:00+00:00,2014-09-05 04:00:00+00:00,2014-09-05 06:00:00+00:00,-0.005,19.11,19.125,0.015,15.0,-16.2,19530.0,-41746.8
2014-09-08,201412,LONG,2014-09-07 22:00:00+00:00,2014-09-08 00:00:00+00:00,2014-09-08 02:00:00+00:00,-0.015,19.215,19.23,0.015,15.0,-16.2,19545.0,-41763.0
2014-09-08,201412,SHORT,2014-09-08 02:00:00+00:00,2014-09-08 04:00:00+00:00,2014-09-08 06:00:00+00:00,0.08,19.31,19.275,0.035,35.0,3.8,19580.0,-41759.2
2014-09-09,201412,LONG,2014-09-08 22:00:00+00:00,2014-09-09 00:00:00+00:00,2014-09-09 02:00:00+00:00,-0.01,19.05,19.07,0.02,20.0,-11.2,19600.0,-41770.4
2014-09-09,201412,LONG,2014-09-09 02:00:00+00:00,2014-09-09 04:00:00+00:00,2014-09-09 06:00:00+00:00,-0.055,19.015,19.01,-0.005,-5.0,-36.2,19595.0,-41806.6
2014-09-10,201412,SHORT,2014-09-09 22:00:00+00:00,2014-09-10 00:00:00+00:00,2014-09-10 02:00:00+00:00,0.025,19.075,19.07,0.005,5.0,-26.2,19600.0,-41832.8
2014-09-10,201412,SHORT,2014-09-10 02:00:00+00:00,2014-09-10 04:00:00+00:00,2014-09-10 06:00:00+00:00,0.02,19.09,19.095,-0.005,-5.0,-36.2,19595.0,-41869.0
2014-09-11,201412,LONG,2014-09-10 22:30:00+00:00,2014-09-11 00:30:00+00:00,2014-09-11 02:30:00+00:00,-0.01,18.96,18.955,-0.005,-5.0,-36.2,19590.0,-41905.2
2014-09-11,201412,LONG,2014-09-11 02:30:00+00:00,2014-09-11 04:30:00+00:00,2014-09-11 06:30:00+00:00,-0.025,18.93,18.945,0.015,15.0,-16.2,19605.0,-41921.4
2014-09-12,201412,LONG,2014-09-11 22:00:00+00:00,2014-09-12 00:00:00+00:00,2014-09-12 02:00:00+00:00,-0.025,18.66,18.495,-0.165,-165.0,-196.2,19440.0,-42117.6
2014-09-12,201412,SHORT,2014-09-12 02:00:00+00:00,2014-09-12 04:00:00+00:00,2014-09-12 06:00:00+00:00,0.02,18.515,18.615,-0.1,-100.0,-131.2,19340.0,-42248.8
2014-09-15,201412,LONG,2014-09-14 22:00:00+00:00,2014-09-15 00:00:00+00:00,2014-09-15 02:00:00+00:00,-0.02,18.575,18.635,0.06,60.0,28.8,19400.0,-42220.0
2014-09-15,201412,SHORT,2014-09-15 02:00:00+00:00,2014-09-15 04:00:00+00:00,2014-09-15 06:00:00+00:00,0.02,18.655,18.635,0.02,20.0,-11.2,19420.0,-42231.2
2014-09-16,201412,LONG,2014-09-15 22:00:00+00:00,2014-09-16 00:00:00+00:00,2014-09-16 02:00:00+00:00,-0.01,18.655,18.75,0.095,95.0,63.8,19515.0,-42167.4
2014-09-16,201412,LONG,2014-09-16 02:00:00+00:00,2014-09-16 04:00:00+00:00,2014-09-16 06:00:00+00:00,-0.015,18.735,18.705,-0.03,-30.0,-61.2,19485.0,-42228.6
2014-09-17,201412,LONG,2014-09-16 22:00:00+00:00,2014-09-17 00:00:00+00:00,2014-09-17 02:00:00+00:00,-0.01,18.705,18.745,0.04,40.0,8.8,19525.0,-42219.8
2014-09-17,201412,LONG,2014-09-17 02:00:00+00:00,2014-09-17 04:00:00+00:00,2014-09-17 06:00:00+00:00,-0.005,18.74,18.745,0.005,5.0,-26.2,19530.0,-42246.0
2014-09-18,201412,SHORT,2014-09-17 22:00:00+00:00,2014-09-18 00:00:00+00:00,2014-09-18 02:00:00+00:00,0.045,18.545,18.495,0.05,50.0,18.8,19580.0,-42227.2
2014-09-18,201412,SHORT,2014-09-18 02:00:00+00:00,2014-09-18 04:00:00+00:00,2014-09-18 06:00:00+00:00,0.055,18.55,18.55,-0.0,-0.0,-31.2,19580.0,-42258.4
2014-09-19,201412,LONG,2014-09-18 22:00:00+00:00,2014-09-19 00:00:00+00:00,2014-09-19 02:00:00+00:00,-0.01,18.53,18.485,-0.045,-45.0,-76.2,19535.0,-42334.6
2014-09-19,201412,SHORT,2014-09-19 02:00:00+00:00,2014-09-19 04:00:00+00:00,2014-09-19 06:00:00+00:00,0.05,18.535,18.505,0.03,30.0,-1.2,19565.0,-42335.8
2014-09-22,201412,SHORT,2014-09-21 22:00:00+00:00,2014-09-22 00:00:00+00:00,2014-09-22 02:00:00+00:00,0.015,17.81,17.465,0.345,345.0,313.8,19910.0,-42022.0
2014-09-22,201412,SHORT,2014-09-22 02:00:00+00:00,2014-09-22 04:00:00+00:00,2014-09-22 06:00:00+00:00,0.115,17.58,17.52,0.06,60.0,28.8,19970.0,-41993.2
2014-09-23,201412,SHORT,2014-09-22 22:00:00+00:00,2014-09-23 00:00:00+00:00,2014-09-23 02:00:00+00:00,0.005,17.745,17.76,-0.015,-15.0,-46.2,19955.0,-42039.4
2014-09-23,201412,LONG,2014-09-23 02:00:00+00:00,2014-09-23 04:00:00+00:00,2014-09-23 06:00:00+00:00,-0.02,17.74,17.665,-0.075,-75.0,-106.2,19880.0,-42145.6
2014-09-24,201412,LONG,2014-09-23 22:00:00+00:00,2014-09-24 00:00:00+00:00,2014-09-24 02:00:00+00:00,-0.015,17.75,17.695,-0.055,-55.0,-86.2,19825.0,-42231.8
2014-09-24,201412,SHORT,2014-09-24 02:00:00+00:00,2014-09-24 04:00:00+00:00,2014-09-24 06:00:00+00:00,0.08,17.775,17.845,-0.07,-70.0,-101.2,19755.0,-42333.0
2014-09-25,201412,LONG,2014-09-24 22:00:00+00:00,2014-09-25 00:00:00+00:00,2014-09-25 02:00:00+00:00,-0.015,17.66,17.61,-0.05,-50.0,-81.2,19705.0,-42414.2
2014-09-25,201412,LONG,2014-09-25 02:00:00+00:00,2014-09-25 04:00:00+00:00,2014-09-25 06:00:00+00:00,-0.055,17.555,17.415,-0.14,-140.0,-171.2,19565.0,-42585.4
2014-09-26,201412,SHORT,2014-09-25 22:00:00+00:00,2014-09-26 00:00:00+00:00,2014-09-26 02:00:00+00:00,0.03,17.53,17.59,-0.06,-60.0,-91.2,19505.0,-42676.6
2014-09-26,201412,SHORT,2014-09-26 02:00:00+00:00,2014-09-26 04:00:00+00:00,2014-09-26 06:00:00+00:00,0.04,17.63,17.665,-0.035,-35.0,-66.2,19470.0,-42742.8
2014-09-29,201412,SHORT,2014-09-28 22:00:00+00:00,2014-09-29 00:00:00+00:00,2014-09-29 02:00:00+00:00,0.005,17.58,17.53,0.05,50.0,18.8,19520.0,-42724.0
2014-09-29,201412,LONG,2014-09-29 02:00:00+00:00,2014-09-29 04:00:00+00:00,2014-09-29 06:00:00+00:00,-0.035,17.495,17.485,-0.01,-10.0,-41.2,19510.0,-42765.2
2014-09-30,201412,LONG,2014-09-29 22:00:00+00:00,2014-09-30 00:00:00+00:00,2014-09-30 02:00:00+00:00,-0.005,17.47,17.505,0.035,35.0,3.8,19545.0,-42761.4
2014-09-30,201412,SHORT,2014-09-30 02:00:00+00:00,2014-09-30 04:00:00+00:00,2014-09-30 06:00:00+00:00,0.045,17.55,17.495,0.055,55.0,23.8,19600.0,-42737.6
2014-10-01,201412,LONG,2014-09-30 22:00:00+00:00,2014-10-01 00:00:00+00:00,2014-10-01 02:00:00+00:00,-0.065,16.915,16.93,0.015,15.0,-16.2,19615.0,-42753.8
2014-10-01,201412,LONG,2014-10-01 02:30:00+00:00,2014-10-01 04:30:00+00:00,2014-10-01 06:30:00+00:00,-0.005,16.94,17.005,0.065,65.0,33.8,19680.0,-42720.0
2014-10-02,201412,SHORT,2014-10-01 22:00:00+00:00,2014-10-02 00:00:00+00:00,2014-10-02 02:00:00+00:00,0.035,17.21,17.27,-0.06,-60.0,-91.2,19620.0,-42811.2
2014-10-02,201412,SHORT,2014-10-02 02:00:00+00:00,2014-10-02 04:00:00+00:00,2014-10-02 06:00:00+00:00,0.02,17.29,17.26,0.03,30.0,-1.2,19650.0,-42812.4
2014-10-03,201412,LONG,2014-10-02 22:00:00+00:00,2014-10-03 00:00:00+00:00,2014-10-03 02:00:00+00:00,-0.02,17.065,17.115,0.05,50.0,18.8,19700.0,-42793.6
2014-10-03,201412,SHORT,2014-10-03 02:00:00+00:00,2014-10-03 04:00:00+00:00,2014-10-03 06:00:00+00:00,0.01,17.125,17.06,0.065,65.0,33.8,19765.0,-42759.8
2014-10-06,201412,LONG,2014-10-05 22:00:00+00:00,2014-10-06 00:00:00+00:00,2014-10-06 02:00:00+00:00,-0.04,16.72,16.785,0.065,65.0,33.8,19830.0,-42726.0
2014-10-06,201412,LONG,2014-10-06 02:30:00+00:00,2014-10-06 04:30:00+00:00,2014-10-06 06:30:00+00:00,-0.025,16.775,16.885,0.11,110.0,78.8,19940.0,-42647.2
2014-10-07,201412,SHORT,2014-10-06 22:00:00+00:00,2014-10-07 00:00:00+00:00,2014-10-07 02:00:00+00:00,0.015,17.34,17.29,0.05,50.0,18.8,19990.0,-42628.4
2014-10-07,201412,LONG,2014-10-07 02:00:00+00:00,2014-10-07 04:00:00+00:00,2014-10-07 06:00:00+00:00,-0.005,17.285,17.39,0.105,105.0,73.8,20095.0,-42554.6
2014-10-08,201412,LONG,2014-10-07 22:00:00+00:00,2014-10-08 00:00:00+00:00,2014-10-08 02:00:00+00:00,-0.03,17.19,17.265,0.075,75.0,43.8,20170.0,-42510.8
2014-10-08,201412,LONG,2014-10-08 02:00:00+00:00,2014-10-08 04:00:00+00:00,2014-10-08 06:00:00+00:00,-0.08,17.185,17.205,0.02,20.0,-11.2,20190.0,-42522.0
2014-10-09,201412,SHORT,2014-10-08 22:00:00+00:00,2014-10-09 00:00:00+00:00,2014-10-09 02:00:00+00:00,0.02,17.385,17.44,-0.055,-55.0,-86.2,20135.0,-42608.2
2014-10-09,201412,SHORT,2014-10-09 02:00:00+00:00,2014-10-09 04:00:00+00:00,2014-10-09 06:00:00+00:00,0.04,17.48,17.525,-0.045,-45.0,-76.2,20090.0,-42684.4
2014-10-10,201412,LONG,2014-10-09 22:00:00+00:00,2014-10-10 00:00:00+00:00,2014-10-10 02:00:00+00:00,-0.02,17.345,17.275,-0.07,-70.0,-101.2,20020.0,-42785.6
2014-10-10,201412,SHORT,2014-10-10 02:00:00+00:00,2014-10-10 04:00:00+00:00,2014-10-10 06:00:00+00:00,0.02,17.295,17.31,-0.015,-15.0,-46.2,20005.0,-42831.8
2014-10-13,201412,SHORT,2014-10-12 22:00:00+00:00,2014-10-13 00:00:00+00:00,2014-10-13 02:00:00+00:00,0.04,17.5,17.54,-0.04,-40.0,-71.2,19965.0,-42903.0
2014-10-13,201412,LONG,2014-10-13 02:00:00+00:00,2014-10-13 04:00:00+00:00,2014-10-13 06:00:00+00:00,-0.01,17.53,17.545,0.015,15.0,-16.2,19980.0,-42919.2
2014-10-14,201412,LONG,2014-10-13 22:00:00+00:00,2014-10-14 00:00:00+00:00,2014-10-14 02:00:00+00:00,-0.01,17.495,17.475,-0.02,-20.0,-51.2,19960.0,-42970.4
2014-10-14,201412,SHORT,2014-10-14 02:00:00+00:00,2014-10-14 04:00:00+00:00,2014-10-14 06:00:00+00:00,0.02,17.495,17.46,0.035,35.0,3.8,19995.0,-42966.6
2014-10-15,201412,LONG,2014-10-14 22:00:00+00:00,2014-10-15 00:00:00+00:00,2014-10-15 02:00:00+00:00,-0.025,17.325,17.245,-0.08,-80.0,-111.2,19915.0,-43077.8
2014-10-15,201412,SHORT,2014-10-15 02:30:00+00:00,2014-10-15 04:30:00+00:00,2014-10-15 06:30:00+00:00,0.01,17.245,17.155,0.09,90.0,58.8,20005.0,-43019.0
2014-10-16,201412,LONG,2014-10-15 22:00:00+00:00,2014-10-16 00:00:00+00:00,2014-10-16 02:00:00+00:00,-0.01,17.445,17.48,0.035,35.0,3.8,20040.0,-43015.2
2014-10-16,201412,LONG,2014-10-16 02:00:00+00:00,2014-10-16 04:00:00+00:00,2014-10-16 06:00:00+00:00,-0.035,17.445,17.44,-0.005,-5.0,-36.2,20035.0,-43051.4
2014-10-17,201412,SHORT,2014-10-16 22:00:00+00:00,2014-10-17 00:00:00+00:00,2014-10-17 02:00:00+00:00,0.02,17.39,17.34,0.05,50.0,18.8,20085.0,-43032.6
2014-10-17,201412,SHORT,2014-10-17 02:00:00+00:00,2014-10-17 04:00:00+00:00,2014-10-17 06:00:00+00:00,0.02,17.36,17.4,-0.04,-40.0,-71.2,20045.0,-43103.8
2014-10-20,201412,LONG,2014-10-19 22:00:00+00:00,2014-10-20 00:00:00+00:00,2014-10-20 02:00:00+00:00,-0.01,17.28,17.32,0.04,40.0,8.8,20085.0,-43095.0
2014-10-20,201412,LONG,2014-10-20 02:00:00+00:00,2014-10-20 04:00:00+00:00,2014-10-20 06:00:00+00:00,-0.015,17.305,17.385,0.08,80.0,48.8,20165.0,-43046.2
2014-10-21,201412,LONG,2014-10-20 22:00:00+00:00,2014-10-21 00:00:00+00:00,2014-10-21 02:00:00+00:00,-0.005,17.405,17.39,-0.015,-15.0,-46.2,20150.0,-43092.4
2014-10-21,201412,SHORT,2014-10-21 02:00:00+00:00,2014-10-21 04:00:00+00:00,2014-10-21 06:00:00+00:00,0.025,17.415,17.48,-0.065,-65.0,-96.2,20085.0,-43188.6
2014-10-22,201412,LONG,2014-10-21 22:00:00+00:00,2014-10-22 00:00:00+00:00,2014-10-22 02:00:00+00:00,-0.01,17.5,17.495,-0.005,-5.0,-36.2,20080.0,-43224.8
2014-10-22,201412,LONG,2014-10-22 02:00:00+00:00,2014-10-22 04:00:00+00:00,2014-10-22 06:00:00+00:00,-0.025,17.47,17.455,-0.015,-15.0,-46.2,20065.0,-43271.0
2014-10-23,201412,LONG,2014-10-22 22:00:00+00:00,2014-10-23 00:00:00+00:00,2014-10-23 02:00:00+00:00,-0.005,17.18,17.2,0.02,20.0,-11.2,20085.0,-43282.2
2014-10-23,201412,LONG,2014-10-23 02:00:00+00:00,2014-10-23 04:00:00+00:00,2014-10-23 06:00:00+00:00,-0.01,17.19,17.215,0.025,25.0,-6.2,20110.0,-43288.4
2014-10-24,201412,LONG,2014-10-23 22:00:00+00:00,2014-10-24 00:00:00+00:00,2014-10-24 02:00:00+00:00,-0.02,17.195,17.195,0.0,0.0,-31.2,20110.0,-43319.6
2014-10-24,201412,SHORT,2014-10-24 02:00:00+00:00,2014-10-24 04:00:00+00:00,2014-10-24 06:00:00+00:00,0.045,17.24,17.245,-0.005,-5.0,-36.2,20105.0,-43355.8
2014-10-27,201412,SHORT,2014-10-26 22:30:00+00:00,2014-10-27 00:30:00+00:00,2014-10-27 02:30:00+00:00,0.025,17.18,17.18,-0.0,-0.0,-31.2,20105.0,-43387.0
2014-10-27,201412,LONG,2014-10-27 02:30:00+00:00,2014-10-27 04:30:00+00:00,2014-10-27 06:30:00+00:00,-0.03,17.15,17.175,0.025,25.0,-6.2,20130.0,-43393.2
2014-10-28,201412,LONG,2014-10-27 22:00:00+00:00,2014-10-28 00:00:00+00:00,2014-10-28 02:00:00+00:00,-0.03,17.075,17.215,0.14,140.0,108.8,20270.0,-43284.4
2014-10-28,201412,LONG,2014-10-28 02:00:00+00:00,2014-10-28 04:00:00+00:00,2014-10-28 06:00:00+00:00,-0.045,17.17,17.195,0.025,25.0,-6.2,20295.0,-43290.6
2014-10-29,201412,SHORT,2014-10-28 22:00:00+00:00,2014-10-29 00:00:00+00:00,2014-10-29 02:00:00+00:00,0.04,17.235,17.225,0.01,10.0,-21.2,20305.0,-43311.8
2014-10-29,201412,LONG,2014-10-29 02:00:00+00:00,2014-10-29 04:00:00+00:00,2014-10-29 06:00:00+00:00,-0.01,17.215,17.245,0.03,30.0,-1.2,20335.0,-43313.0
2014-10-30,201412,SHORT,2014-10-29 22:00:00+00:00,2014-10-30 00:00:00+00:00,2014-10-30 02:00:00+00:00,0.015,17.1,17.19,-0.09,-90.0,-121.2,20245.0,-43434.2
2014-10-30,201412,LONG,2014-10-30 02:00:00+00:00,2014-10-30 04:00:00+00:00,2014-10-30 06:00:00+00:00,-0.025,17.165,16.925,-0.24,-240.0,-271.2,20005.0,-43705.4
2014-10-31,201412,LONG,2014-10-30 22:00:00+00:00,2014-10-31 00:00:00+00:00,2014-10-31 02:00:00+00:00,-0.015,16.485,16.36,-0.125,-125.0,-156.2,19880.0,-43861.6
2014-10-31,201412,SHORT,2014-10-31 02:00:00+00:00,2014-10-31 04:00:00+00:00,2014-10-31 06:00:00+00:00,0.015,16.375,16.235,0.14,140.0,108.8,20020.0,-43752.8
2014-11-03,201412,LONG,2014-11-02 23:00:00+00:00,2014-11-03 01:00:00+00:00,2014-11-03 03:00:00+00:00,-0.1,15.825,15.905,0.08,80.0,48.8,20100.0,-43704.0
2014-11-03,201412,SHORT,2014-11-03 03:00:00+00:00,2014-11-03 05:00:00+00:00,2014-11-03 07:00:00+00:00,0.005,15.91,16.005,-0.095,-95.0,-126.2,20005.0,-43830.2
2014-11-04,201412,LONG,2014-11-03 23:00:00+00:00,2014-11-04 01:00:00+00:00,2014-11-04 03:00:00+00:00,-0.065,16.095,15.995,-0.1,-100.0,-131.2,19905.0,-43961.4
2014-11-04,201412,LONG,2014-11-04 03:00:00+00:00,2014-11-04 05:00:00+00:00,2014-11-04 07:00:00+00:00,-0.04,15.955,15.925,-0.03,-30.0,-61.2,19875.0,-44022.6
2014-11-05,201412,LONG,2014-11-04 23:00:00+00:00,2014-11-05 01:00:00+00:00,2014-11-05 03:00:00+00:00,-0.035,15.98,15.855,-0.125,-125.0,-156.2,19750.0,-44178.8
2014-11-05,201412,LONG,2014-11-05 03:00:00+00:00,2014-11-05 05:00:00+00:00,2014-11-05 07:00:00+00:00,-0.02,15.835,15.535,-0.3,-300.0,-331.2,19450.0,-44510.0
2014-11-06,201412,SHORT,2014-11-05 23:00:00+00:00,2014-11-06 01:00:00+00:00,2014-11-06 03:00:00+00:00,0.02,15.365,15.225,0.14,140.0,108.8,19590.0,-44401.2
